nowtime,vendor,product_id,product_name,brand,current_price,old_price,units,price_per_unit,other
2024-01-01T05:00:42Z,Galleria,15388,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,3.79,3.12,200g,$2.38/100g,Out of Stock
2024-01-01T05:00:26Z,Metro,19005,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,3.67,4.59,59g,$3.67/100g,Out of stock
2024-01-01T05:02:56Z,SaveOnFoods,18992,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,3.29,3.54,EA,$2.31/100g,sale
2024-01-01T05:02:49Z,Loblaws,14013,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,3.74,4.28,275g,$2.34/100g,Out of Stock
2024-01-01T05:01:27Z,TandT,10555,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,5.9,3.47,Potato Chips200g,$2.92/100g,sale
2024-01-01T05:01:56Z,TandT,15972,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,3.01,4.25,200GM,$3.2/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:00:27Z,TandT,11247,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,5.17,3.19,200g,$2.66/100g,Rollback
2024-01-01T05:05:20Z,Galleria,17968,Original Recipe Kettle Cooked Chips,Miss Vickies,5,5.73,200GM,$1.7/100g,$3.99
2024-01-01T05:01:14Z,SaveOnFoods,14797,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,4.09,5.08,EA,$2.21/100g,Low Stock
2024-01-01T05:02:59Z,Voila,17520,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,4.32,3.22,Potato Chips200g,$3.68/100g,$4.29
2024-01-01T05:05:15Z,Metro,14126,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,6.09,5.3,59g,$1.75/100g,2 for $9
2024-01-01T05:00:23Z,Metro,15511,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,4.73,3.8,Potato Chips200g,$1.66/100g,Rollback
2024-01-01T05:02:11Z,TandT,19338,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,5.08,5.33,Potato Chips200g,$1.65/100g,"sale
$3.99"
2024-01-01T05:01:46Z,SaveOnFoods,14845,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,5.6,3.49,EA,$2.53/100g,Out of Stock
2024-01-01T05:02:26Z,TandT,15260,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,6.31,5.07,275GM,$1.85/100g,$4.29
2024-01-01T05:03:15Z,NoFrills,14004,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,4.98,5.4,EA,$2.78/100g,Out of Stock
2024-01-01T05:00:38Z,SaveOnFoods,14951,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,3.53,6.05,275GM,$3.87/100g,"sale
$3.99"
2024-01-01T05:05:40Z,TandT,15033,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,5.51,3.02,Value Size275g,$3.16/100g,Out of stock
2024-01-01T05:05:02Z,Walmart,12169,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,6.47,5.9,275GM,$2.08/100g,sale
2024-01-01T05:00:43Z,Loblaws,17764,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,3.24,3.25,275g,$3.98/100g,Rollback
2024-01-01T05:01:53Z,Voila,10216,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,3.79,6.43,EA,$3.44/100g,sale
2024-01-01T05:05:42Z,Walmart,13983,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,5.84,4.27,59g,$2.28/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:03:50Z,Metro,18167,Original Recipe Kettle Cooked Chips,Miss Vickies,3.7,6.17,275g,$3/100g,sale
2024-01-01T05:02:32Z,Galleria,12246,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,3.06,5.76,200g,$3.42/100g,Low Stock
2024-01-01T05:03:39Z,Loblaws,11734,Original Recipe kettle cooked potato chips 200g,Miss Vickies,6.29,3.45,Value Size275g,$3.64/100g,Best seller
2024-01-01T05:02:50Z,Loblaws,11990,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,4.67,4.4,200g,$2.79/100g,$3.99
2024-01-01T05:02:14Z,SaveOnFoods,10451,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,4.53,5.59,EA,$2.34/100g,sale
2024-01-01T05:01:12Z,NoFrills,12338,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,6.27,5.63,Value Size275g,$2.92/100g,$3.99
2024-01-01T05:00:17Z,Voila,13911,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,5.94,5.77,Potato Chips200g,$1.82/100g,$3.99
2024-01-01T05:00:21Z,Voila,10418,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,4.06,5.68,200GM,$1.51/100g,$4.29
2024-01-01T05:01:53Z,Voila,19756,Original Recipe kettle cooked potato chips 275g,Miss Vickies,4.16,4.66,275GM,$3.89/100g,Rollback
2024-01-01T05:02:36Z,TandT,15676,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,3.76,5.02,200g,$3.23/100g,Out of Stock
2024-01-01T05:04:00Z,NoFrills,17816,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,6.35,6.33,275GM,$1.67/100g,sale
2024-01-01T05:02:29Z,Metro,16174,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.6,3.5,200g,$3.98/100g,Out of Stock
2024-01-01T05:04:24Z,SaveOnFoods,11632,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,5.67,6.28,Potato Chips200g,$1.89/100g,Rollback
2024-01-01T05:00:17Z,Walmart,15167,Original Recipe kettle cooked potato chips 275g,Miss Vickies,5.42,5.4,Potato Chips200g,$1.76/100g,Save now
2024-01-01T05:05:07Z,Metro,11904,Original Recipe Kettle Cooked Chips,Miss Vickies,3.16,4.08,Value Size275g,$1.63/100g,Save now
2024-01-01T05:02:55Z,Galleria,13096,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,3.52,6.04,Potato Chips200g,$3.6/100g,Best seller
2024-01-01T05:04:27Z,TandT,14547,Miss Vickies Original Recipe Chips 200g,Miss Vickies,4.02,4.51,Potato Chips200g,$2.15/100g,"sale
$3.99"
2024-01-01T05:03:30Z,TandT,17436,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,4.39,3.21,275g,$3.69/100g,$3.99
2024-01-01T05:01:59Z,TandT,11069,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,5.61,4.71,Value Size275g,$2.02/100g,Best seller
2024-01-01T05:02:27Z,SaveOnFoods,12093,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,3.94,3.71,200g,$3.51/100g,Rollback
2024-01-01T05:04:23Z,Galleria,13450,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.81,5.43,59g,$2.04/100g,SALE
2024-01-01T05:04:13Z,Galleria,13548,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,4.8,6.43,59g,$1.51/100g,"sale
$5.00 MIN 2"
2024-01-01T05:04:43Z,Metro,19275,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,3.82,5.9,Potato Chips200g,$2.46/100g,Best seller
2024-01-01T05:01:47Z,Metro,13432,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,3.45,5.06,200GM,$3.55/100g,2 for $11
2024-01-01T05:04:42Z,Voila,13696,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,5.06,5.38,Potato Chips200g,$2.29/100g,$3.99
2024-01-01T05:03:17Z,Loblaws,13867,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,4.94,3.06,Value Size275g,$1.86/100g,Best seller
2024-01-01T05:01:05Z,Metro,15874,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,4.95,3,59g,$1.65/100g,"sale
$3.99"
2024-01-01T05:00:02Z,TandT,19706,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,3.32,4.65,275GM,$2.63/100g,Out of stock
2024-01-01T05:00:09Z,TandT,17016,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,3.38,3.15,275g,$3.63/100g,$3.99
2024-01-01T05:05:43Z,NoFrills,14179,Miss Vickies Original Recipe Chips 200g,Miss Vickies,3.43,5,275GM,$3.9/100g,Save now
2024-01-01T05:03:11Z,Galleria,17963,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,5.91,5.97,EA,$3.89/100g,Low Stock
2024-01-01T05:02:35Z,NoFrills,10821,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,4.25,5.28,EA,$3.35/100g,Rollback
2024-01-01T05:04:50Z,NoFrills,10898,Original Recipe Kettle Cooked Chips,Miss Vickies,3.41,4.02,59g,$3.1/100g,Out of stock
2024-01-01T05:04:50Z,Voila,10399,Original Recipe kettle cooked potato chips 275g,Miss Vickies,3.72,5.8,59g,$1.8/100g,Save now
2024-01-01T05:02:41Z,Metro,18280,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,6.35,4.93,Value Size275g,$2.73/100g,SALE
2024-01-01T05:02:52Z,NoFrills,16479,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,4.97,3.1,Potato Chips200g,$2.22/100g,2 for $9
2024-01-01T05:00:46Z,NoFrills,12765,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,3.73,5.27,200GM,$2.79/100g,SALE
2024-01-01T05:02:18Z,Galleria,17935,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,6.36,4.31,59g,$1.81/100g,2 for $11
2024-01-01T05:00:36Z,Walmart,15540,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,3.9,6.27,EA,$3.58/100g,"sale
$5.00 MIN 2"
2024-01-01T05:01:19Z,SaveOnFoods,17783,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,4.29,4.55,275g,$3.75/100g,Rollback
2024-01-01T05:04:10Z,NoFrills,10906,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,3.6,5.09,275GM,$2.73/100g,Save now
2024-01-01T05:03:12Z,Loblaws,17524,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,5.87,4.6,200GM,$1.74/100g,Low Stock
2024-01-01T05:01:48Z,Loblaws,10267,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,5.38,3.6,Value Size275g,$3.67/100g,Save now
2024-01-01T05:02:00Z,NoFrills,18385,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,4.46,3.93,200GM,$3.95/100g,Best seller
2024-01-01T05:00:15Z,SaveOnFoods,17555,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,5.2,4.65,EA,$3.4/100g,Rollback
2024-01-01T05:00:06Z,TandT,14933,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,5.78,5.36,Potato Chips200g,$3.76/100g,"sale
$3.99"
2024-01-01T05:03:21Z,TandT,11147,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,6.23,3.79,Potato Chips200g,$1.78/100g,2 for $9
2024-01-01T05:00:42Z,SaveOnFoods,15274,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,4.44,3.79,Potato Chips200g,$2.65/100g,sale
2024-01-01T05:01:57Z,Walmart,11579,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,6.29,5.24,Potato Chips200g,$1.68/100g,"sale
$5.00 MIN 2"
2024-01-01T05:04:06Z,Galleria,12563,Original Recipe kettle cooked potato chips 275g,Miss Vickies,6.01,4.92,275g,$3.91/100g,Best seller
2024-01-01T05:01:20Z,Voila,12065,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,4.18,4.31,59g,$2/100g,Best seller
2024-01-01T05:03:56Z,Galleria,11550,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,4.33,5.94,EA,$2.05/100g,Out of stock
2024-01-01T05:04:02Z,Galleria,18573,Original Recipe kettle cooked potato chips 275g,Miss Vickies,4.85,4.33,275g,$2.67/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:01:02Z,Walmart,12428,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,4.32,4.91,EA,$2.82/100g,$4.29
2024-01-01T05:01:36Z,Walmart,14007,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,3.19,5.73,200g,$1.89/100g,2 for $11
2024-01-01T05:01:17Z,Galleria,12391,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,3.17,4.65,200GM,$2.25/100g,sale
2024-01-01T05:06:05Z,Walmart,15484,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,3.39,4.59,59g,$3.71/100g,2 for $9
2024-01-01T05:04:05Z,TandT,12783,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,3.98,5.1,275g,$3.2/100g,Save now
2024-01-01T05:02:36Z,Walmart,15137,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,4.85,5.74,275g,$2.4/100g,sale
2024-01-01T05:00:07Z,Galleria,16365,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,5.06,6.07,200g,$1.91/100g,Save now
2024-01-01T05:00:25Z,NoFrills,19743,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,5.33,6.4,Value Size275g,$2.74/100g,Rollback
2024-01-01T05:01:18Z,TandT,13072,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,6.48,3.12,Potato Chips200g,$3.79/100g,Out of stock
2024-01-01T05:03:36Z,Voila,17328,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,4.25,4.1,59g,$3.38/100g,Out of Stock
2024-01-01T05:04:43Z,Galleria,18489,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,5.39,5.54,59g,$2.21/100g,$3.99
2024-01-01T05:01:33Z,Voila,13177,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,3.39,3.42,Potato Chips200g,$1.65/100g,Best seller
2024-01-01T05:05:21Z,NoFrills,13433,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,3.85,5.16,200GM,$2.33/100g,Out of Stock
2024-01-01T05:05:57Z,Loblaws,19640,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,4.06,3.13,59g,$2.14/100g,Low Stock
2024-01-01T05:04:39Z,SaveOnFoods,15175,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,4.31,5.08,275g,$2.13/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:03:24Z,TandT,18387,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.19,3.84,275g,$3.38/100g,Out of stock
2024-01-01T05:03:29Z,Loblaws,11611,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,6.21,5.3,200g,$2.83/100g,Low Stock
2024-01-01T05:04:51Z,NoFrills,14197,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,5.57,3.52,200GM,$3.97/100g,$4.29
2024-01-01T05:05:26Z,NoFrills,13761,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,4.96,5.37,59g,$3.19/100g,2 for $9
2024-01-01T05:00:57Z,Metro,10480,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,5.74,4.14,Potato Chips200g,$2.66/100g,2 for $11
2024-01-01T05:00:32Z,Loblaws,19978,Miss Vickies Original Recipe Chips 200g,Miss Vickies,4.36,3.99,200GM,$1.77/100g,Low Stock
2024-01-01T05:03:51Z,Walmart,10453,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,4.51,3.14,275GM,$3.79/100g,Best seller
2024-01-01T05:05:34Z,Voila,12890,Original Recipe Kettle Cooked Chips,Miss Vickie's,3.45,6.49,Potato Chips200g,$3.19/100g,"sale
$5.00 MIN 2"
2024-01-01T05:01:53Z,SaveOnFoods,18190,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,4.33,4.72,EA,$1.77/100g,SALE
2024-01-01T05:00:55Z,Metro,13047,Original Recipe kettle cooked potato chips 200g,Miss Vickies,6.22,6.06,EA,$3.63/100g,2 for $9
2024-01-01T05:01:02Z,SaveOnFoods,14800,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,3.19,5.9,275GM,$3.78/100g,$4.29
2024-01-01T05:00:04Z,Walmart,11615,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,3.17,4.57,Value Size275g,$3.45/100g,Out of stock
2024-01-01T05:02:30Z,Voila,13528,Miss Vickies Original Recipe Chips 200g,Miss Vickies,3.15,6.31,275g,$2.36/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:05:13Z,Metro,19807,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,4.42,4.34,Potato Chips200g,$3.58/100g,$3.99
2024-01-01T05:02:55Z,NoFrills,10447,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,5.93,6.09,59g,$3.81/100g,Best seller
2024-01-01T05:01:28Z,Loblaws,17591,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,5.12,5.26,Value Size275g,$1.55/100g,$3.99
2024-01-01T05:05:21Z,Metro,14359,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,3.99,5.51,275GM,$1.76/100g,sale
2024-01-01T05:00:33Z,Walmart,13850,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,5.03,4.6,200GM,$1.73/100g,Best seller
2024-01-01T05:05:35Z,Galleria,12257,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,6.12,4.48,275GM,$2.98/100g,$3.99
2024-01-01T05:03:08Z,NoFrills,16326,Original Recipe kettle cooked potato chips 275g,Miss Vickies,4.81,3.56,Potato Chips200g,$1.83/100g,SALE
2024-01-01T05:04:54Z,SaveOnFoods,17451,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,5.73,3.44,Potato Chips200g,$3.07/100g,SALE
2024-01-01T05:01:02Z,Loblaws,18378,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,3.71,4.25,EA,$2.53/100g,2 for $11
2024-01-01T05:04:22Z,Metro,19663,Original Recipe Kettle Cooked Chips,Miss Vickies,3.77,3.99,275GM,$2.75/100g,Out of stock
2024-01-01T05:01:12Z,Loblaws,17906,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,5.74,3.89,200GM,$3.88/100g,Out of stock
2024-01-01T05:04:58Z,SaveOnFoods,19808,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,6.41,3.29,200g,$1.72/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:04:58Z,Metro,17610,Miss Vickies Original Recipe Chips 200g,Miss Vickies,3.77,5.74,275GM,$2.6/100g,Best seller
2024-01-01T05:03:29Z,Voila,18081,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,4.15,3.87,59g,$2.68/100g,$3.99
2024-01-01T05:05:19Z,TandT,19081,Miss Vickies Original Recipe Chips 200g,Miss Vickies,3.12,4.25,200g,$2.25/100g,Save now
2024-01-01T05:04:48Z,Galleria,12817,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,4.13,4.08,275g,$2.19/100g,Best seller
2024-01-01T05:01:01Z,Loblaws,18557,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,3.3,5.01,200GM,$2.48/100g,"sale
$5.00 MIN 2"
2024-01-01T05:03:10Z,SaveOnFoods,19055,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,3.36,4.99,Value Size275g,$3.88/100g,SALE
2024-01-01T05:00:47Z,Metro,18491,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,4.51,4.21,275GM,$3.78/100g,2 for $11
2024-01-01T05:04:33Z,NoFrills,12783,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,4,5.8,275g,$1.56/100g,sale
2024-01-01T05:05:31Z,Galleria,17670,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.62,4.88,EA,$2.26/100g,Low Stock
2024-01-01T05:05:18Z,Loblaws,11218,Miss Vickies Original Recipe Chips 200g,Miss Vickies,3.01,3.52,EA,$3.31/100g,$4.29
2024-01-01T05:01:57Z,Galleria,14555,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,3.48,6.14,275g,$3.08/100g,2 for $9
2024-01-01T05:04:43Z,Walmart,12370,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,3.85,4.57,EA,$1.56/100g,SALE
2024-01-01T05:01:19Z,SaveOnFoods,13033,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,3.52,6.36,EA,$1.61/100g,Best seller
2024-01-01T05:00:57Z,Voila,18291,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,6.11,5.23,275GM,$2.55/100g,$3.99
2024-01-01T05:00:12Z,Voila,18137,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,3.62,3.72,200GM,$3.57/100g,$3.99
2024-01-01T05:01:07Z,Metro,17069,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,5.52,6.2,Potato Chips200g,$1.75/100g,2 for $9
2024-01-01T05:01:09Z,Walmart,19063,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,4.5,6.19,Value Size275g,$1.69/100g,"sale
$3.99"
2024-01-01T05:01:02Z,NoFrills,13413,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,5.67,4.4,275GM,$3.15/100g,Rollback
2024-01-01T05:01:14Z,Loblaws,13916,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,3.8,4.44,200GM,$3.35/100g,Rollback
2024-01-01T05:03:25Z,Metro,17643,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,5.8,4.24,EA,$3.12/100g,SALE
2024-01-01T05:00:28Z,Walmart,14748,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.5,3.67,275GM,$3.9/100g,2 for $9
2024-01-01T05:04:16Z,Voila,10184,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,6.44,5.44,200GM,$3.18/100g,$4.29
2024-01-01T05:02:05Z,Galleria,18490,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,5.75,6.25,275g,$1.84/100g,"sale
$5.00 MIN 2"
2024-01-01T05:05:17Z,Metro,14396,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,4.75,4.21,59g,$3.51/100g,$4.29
2024-01-01T05:01:40Z,Walmart,18464,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,3.55,3.79,200GM,$2.8/100g,Best seller
2024-01-01T05:00:08Z,Loblaws,19591,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.39,4.23,275g,$2.35/100g,sale
2024-01-01T05:00:06Z,Voila,18104,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,6.23,4.67,59g,$2.11/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:00:26Z,TandT,17884,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,6.29,3.24,275GM,$3.91/100g,"sale
$5.00 MIN 2"
2024-01-01T05:04:23Z,Voila,16830,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,5.11,3.37,275GM,$2.6/100g,$3.99
2024-01-01T05:05:18Z,Galleria,18210,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,3.14,3.58,200GM,$3.82/100g,2 for $11
2024-01-01T05:00:22Z,Loblaws,10528,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,5.97,5.75,Potato Chips200g,$2.21/100g,Rollback
2024-01-01T05:02:35Z,Galleria,19145,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,4.5,5.9,59g,$2.08/100g,Rollback
2024-01-01T05:04:34Z,Galleria,13007,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,6.08,4.41,Value Size275g,$3.63/100g,Best seller
2024-01-01T05:05:15Z,Galleria,13838,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,4.42,3.35,Value Size275g,$3.44/100g,Save now
2024-01-01T05:06:03Z,TandT,16832,Miss Vickies Original Recipe Chips 200g,Miss Vickies,4.57,6.22,Potato Chips200g,$1.72/100g,2 for $11
2024-01-01T05:00:09Z,SaveOnFoods,16012,Original Recipe kettle cooked potato chips 275g,Miss Vickies,3.05,4.8,275g,$3.24/100g,2 for $9
2024-01-01T05:03:12Z,Galleria,15125,Original Recipe Kettle Cooked Chips,Miss Vickie's,3.59,6.1,EA,$2.19/100g,"sale
$5.00 MIN 2"
2024-01-01T05:00:53Z,Galleria,12992,Original Recipe kettle cooked potato chips 200g,Miss Vickies,3.26,5.55,59g,$3.41/100g,Low Stock
2024-01-01T05:05:41Z,TandT,10748,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,4.93,5.83,200g,$3.12/100g,$4.29
2024-01-01T05:02:53Z,Walmart,10740,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,5.1,3.4,59g,$3.51/100g,sale
2024-01-01T05:04:16Z,Metro,10444,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.13,6.44,275g,$3.91/100g,"sale
$5.00 MIN 2"
2024-01-01T05:03:26Z,Walmart,12376,Original Recipe Kettle Cooked Chips,Miss Vickie's,3.98,3.9,200GM,$3.6/100g,$3.99
2024-01-01T05:00:32Z,Loblaws,16549,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,5.84,3.31,275g,$1.79/100g,Out of Stock
2024-01-01T05:02:40Z,NoFrills,10881,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,3.29,6.18,275GM,$2.87/100g,2 for $9
2024-01-01T05:05:00Z,Voila,15441,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,3.35,5.67,59g,$1.86/100g,Out of Stock
2024-01-01T05:01:10Z,Walmart,17634,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,4.15,5.59,200g,$2.3/100g,"sale
$3.99"
2024-01-01T05:05:28Z,Walmart,14168,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,3.81,5.54,275GM,$3.78/100g,$4.29
2024-01-01T05:04:48Z,Metro,15930,Original Recipe kettle cooked potato chips 275g,Miss Vickies,6.4,6.43,EA,$2.45/100g,$3.99
2024-01-01T05:03:27Z,SaveOnFoods,16168,Original Recipe kettle cooked potato chips 275g,Miss Vickies,6.01,6.28,Value Size275g,$3.53/100g,Save now
